sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,candidate_index,entry_point,code,compiled_ok,tests_passed,functional_correctness,error_type,base_status,plus_status,base_passed,base_total,plus_passed,plus_total
Mbpp/782,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,odd_length_sum,"def odd_length_sum(arr):
    assert isinstance(arr, list), ""invalid inputs""
    assert all(isinstance(x, (int, float)) for x in arr), ""invalid inputs""

    n = len(arr)
    total = 0
    for i, x in enumerate(arr):
        count = (i + 1) * (n - i)
        odd_count = (count + 1) // 2
        total += x * odd_count
    return total",True,True,True,,pass,pass,3,3,105,105
Mbpp/784,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,mul_even_odd,"def mul_even_odd(list1):
    assert isinstance(list1, list), ""invalid inputs""
    assert all(isinstance(x, (int, float)) for x in list1), ""invalid inputs""
    assert any(x % 2 == 0 for x in list1), ""invalid inputs""
    assert any(x % 2 != 0 for x in list1), ""invalid inputs""

    first_even = next(x for x in list1 if x % 2 == 0)
    first_odd = next(x for x in list1 if x % 2 != 0)
    return first_even * first_odd",True,True,True,,pass,pass,3,3,102,102
Mbpp/785,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,tuple_str_int,"def tuple_str_int(test_str: str):
    assert isinstance(test_str, str), ""invalid inputs""
    assert test_str.startswith('('), ""invalid inputs""
    assert test_str.endswith(')'), ""invalid inputs""
    assert test_str.lstrip('(').rstrip(')').replace('...', '').replace(',', '').replace(' ', '').isdigit(), ""invalid inputs""

    inner = test_str[1:-1].strip()
    if inner == """":
        return tuple()
    parts = [p.strip() for p in inner.split(',') if p.strip() != """"]
    return tuple(int(p) for p in parts)",True,False,False,failed_tests,pass,fail,4,4,109,117
Mbpp/786,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,right_insertion,"def right_insertion(a, x):
    assert isinstance(a, list), ""invalid inputs""  # $_CONTRACT_$
    assert all(isinstance(item, (int, float)) for item in a), ""invalid inputs""  # $_CONTRACT_$
    assert isinstance(x, (int, float)), ""invalid inputs""  # $_CONTRACT_$

    lo, hi = 0, len(a)
    while lo < hi:
        mid = (lo + hi) // 2
        if x < a[mid]:
            hi = mid
        else:
            lo = mid + 1
    return lo",True,True,True,,pass,pass,3,3,103,103
Mbpp/787,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,text_match_three,"import re

def text_match_three(text):
    assert isinstance(text, str), ""invalid inputs""  # $_CONTRACT_$
    return bool(re.search(r""ab{3}"", text))",True,True,True,,pass,pass,4,4,101,101
Mbpp/788,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,new_tuple,"def new_tuple(test_list, test_str):
    assert isinstance(test_list, list), ""invalid inputs""
    assert isinstance(test_str, str), ""invalid inputs""
    return tuple(test_list) + (test_str,)",True,True,True,,pass,pass,3,3,101,101
Mbpp/79,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,word_len,"def word_len(s):
    assert isinstance(s, str), ""invalid inputs""
    assert s.isalpha(), ""invalid inputs""
    return len(s) % 2 == 1",True,True,True,,pass,pass,3,3,102,102
Mbpp/790,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,even_position,"def even_position(nums):
    assert isinstance(nums, list), ""invalid inputs""
    assert all(isinstance(i, int) for i in nums), ""invalid inputs""
    return all(nums[i] % 2 == 0 for i in range(0, len(nums), 2))",True,False,False,failed_tests,pass,fail,3,3,95,111
Mbpp/791,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,remove_nested,"def remove_nested(test_tup):
    assert isinstance(test_tup, tuple), ""invalid inputs""
    return tuple(x for x in test_tup if not isinstance(x, tuple))",True,True,True,,pass,pass,4,4,108,108
Mbpp/792,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,count_list,"def count_list(input_list):
    assert isinstance(input_list, list), ""invalid inputs""
    return sum(1 for item in input_list if isinstance(item, list))",True,True,True,,pass,pass,3,3,115,115
Mbpp/793,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,last,"def last(arr, x):
    assert isinstance(arr, list), ""invalid inputs""
    assert all(isinstance(i, (int, float)) for i in arr), ""invalid inputs""
    assert all(a <= b for a, b in zip(arr, arr[1:])), ""invalid inputs""
    assert isinstance(x, (int, float)), ""invalid inputs""
    assert x in arr, ""invalid inputs""

    lo, hi = 0, len(arr) - 1
    res = -1
    while lo <= hi:
        mid = (lo + hi) // 2
        if arr[mid] == x:
            res = mid
            lo = mid + 1
        elif arr[mid] < x:
            lo = mid + 1
        else:
            hi = mid - 1
    return res",True,True,True,,pass,pass,3,3,0,0
Mbpp/794,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,text_starta_endb,"import re

def text_starta_endb(text):
    assert isinstance(text, str), ""invalid inputs""
    return bool(re.fullmatch(r'a.*b', text))",True,False,False,failed_tests,pass,fail,3,3,87,103
Mbpp/796,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,return_sum,"def return_sum(d):
    assert isinstance(d, dict), ""invalid inputs""
    assert all(isinstance(x, (int, float)) for x in d.values()), ""invalid inputs""
    return sum(d.values())",True,True,True,,pass,pass,3,3,103,103
Mbpp/797,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,sum_in_range,"def sum_in_range(l, r):
    assert isinstance(l, int), ""invalid inputs""
    assert isinstance(r, int), ""invalid inputs""
    assert 0 <= l <= r, ""invalid inputs""

    if r < 1:
        return 0
    l = max(l, 1)

    if l % 2 == 0:
        l += 1
    if r % 2 == 0:
        r -= 1
    if l > r:
        return 0

    n = (r - l) // 2 + 1
    return n * (l + r) // 2",True,True,True,,pass,pass,3,3,102,102
Mbpp/798,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,_sum,"def _sum(arr):
    assert isinstance(arr, list), ""invalid inputs""
    assert all(isinstance(n, (int, float)) for n in arr), ""invalid inputs""
    total = 0
    for n in arr:
        total += n
    return total",True,True,True,,pass,pass,3,3,101,101
Mbpp/799,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,left_rotate,"def left_rotate(n, d):
    assert isinstance(n, int), ""invalid inputs""
    assert isinstance(d, int), ""invalid inputs""
    assert 0 <= n <= 0xffffffff, ""invalid inputs""
    d &= 31
    return ((n << d) | (n >> (32 - d))) & 0xffffffff",True,True,True,,pass,pass,7,7,101,101
Mbpp/8,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,square_nums,"def square_nums(nums):
    assert isinstance(nums, list), ""invalid inputs""
    assert all(isinstance(i, (int, float)) for i in nums), ""invalid inputs""
    return [i * i for i in nums]",True,True,True,,pass,pass,3,3,103,103
Mbpp/80,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,tetrahedral_number,"def tetrahedral_number(n: int) -> int:
    assert isinstance(n, int), ""invalid inputs""
    assert n >= 0, ""invalid inputs""
    return n * (n + 1) * (n + 2) // 6",True,True,True,,pass,pass,3,3,101,101
Mbpp/800,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,remove_all_spaces,"import re

def remove_all_spaces(text):
    assert isinstance(text, str), ""invalid inputs""
    return re.sub(r'\s+', '', text)",True,False,False,failed_tests,pass,fail,4,4,77,120
Mbpp/801,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,test_three_equal,"def test_three_equal(x, y, z):
    assert isinstance(x, int), ""invalid inputs""
    assert isinstance(y, int), ""invalid inputs""
    assert isinstance(z, int), ""invalid inputs""
    if x == y == z:
        return 3
    if x == y or x == z or y == z:
        return 2
    return 0",True,True,True,,pass,pass,3,3,110,110
Mbpp/803,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,is_perfect_square,"def is_perfect_square(n: int) -> bool:
    assert isinstance(n, int), ""invalid inputs""
    if n < 0:
        return False
    if n < 2:
        return True
    x = n
    while True:
        y = (x + n // x) // 2
        if y >= x:
            break
        x = y
    return x * x == n",True,True,True,,pass,pass,6,6,106,106
Mbpp/804,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,is_product_even,"def is_product_even(arr):
    assert isinstance(arr, list), ""invalid inputs""
    assert len(arr) > 0, ""invalid inputs""
    assert all(isinstance(x, int) for x in arr), ""invalid inputs""
    return any((x & 1) == 0 for x in arr)",True,True,True,,pass,pass,3,3,109,109
Mbpp/805,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,max_sum_list,"def max_sum_list(lists):
    assert isinstance(lists, list), ""invalid inputs""
    assert all(isinstance(x, list) for x in lists), ""invalid inputs""
    assert all(all(isinstance(y, (int, float)) for y in x) for x in lists), ""invalid inputs""

    if not lists:
        return []

    return max(lists, key=sum)",True,True,True,,pass,pass,3,3,125,125
Mbpp/806,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,max_run_uppercase,"def max_run_uppercase(test_str: str) -> int:
    assert isinstance(test_str, str), ""invalid inputs""
    assert len(test_str) > 0, ""invalid inputs""

    max_run = 0
    current = 0
    for ch in test_str:
        if 'A' <= ch <= 'Z':
            current += 1
            if current > max_run:
                max_run = current
        else:
            current = 0
    return max_run",True,False,False,failed_tests,pass,fail,3,3,54,102
Mbpp/807,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,first_odd,"def first_odd(nums):
    assert isinstance(nums, list), ""invalid inputs""
    assert all(isinstance(el, int) for el in nums), ""invalid inputs""
    assert any(el % 2 != 0 for el in nums), ""invalid inputs""
    for el in nums:
        if el % 2 != 0:
            return el",True,True,True,,pass,pass,3,3,105,105
Mbpp/808,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,check_K,"def check_K(test_tup, k):
    assert isinstance(test_tup, tuple), ""invalid inputs""
    return k in test_tup",True,True,True,,pass,pass,3,3,121,121
Mbpp/809,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,check_smaller,"def check_smaller(test_tup1, test_tup2):
    assert isinstance(test_tup1, tuple), ""invalid inputs""
    assert isinstance(test_tup2, tuple), ""invalid inputs""
    assert len(test_tup1) == len(test_tup2), ""invalid inputs""
    assert all(isinstance(x, int) for x in test_tup1), ""invalid inputs""
    assert all(isinstance(x, int) for x in test_tup2), ""invalid inputs""
    return all(b < a for a, b in zip(test_tup1, test_tup2))",True,True,True,,pass,pass,3,3,122,122
Mbpp/82,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,volume_sphere,"import math

def volume_sphere(r):
    assert isinstance(r, (int, float)), ""invalid inputs""
    assert r > 0, ""invalid inputs""
    return (4.0 / 3.0) * math.pi * (r ** 3)",True,True,True,,pass,pass,3,3,105,105
Mbpp/84,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,sequence,"def sequence(n: int) -> int:
    assert isinstance(n, int), ""invalid inputs""  # $_CONTRACT_$
    assert n > 0, ""invalid inputs""  # $_CONTRACT_$

    if n <= 2:
        return 1

    p = [0] * (n + 1)
    p[1] = 1
    p[2] = 1
    for i in range(3, n + 1):
        pi_1 = p[i - 1]
        p[i] = p[pi_1] + p[i - pi_1]
    return p[n]",True,True,True,,pass,pass,3,3,108,108
Mbpp/85,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,surfacearea_sphere,"import math

def surfacearea_sphere(r):
    assert isinstance(r, (int, float)), ""invalid inputs""
    assert r > 0, ""invalid inputs""
    return 4 * math.pi * (r ** 2)",True,True,True,,pass,pass,3,3,105,105
Mbpp/86,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,centered_hexagonal_number,"def centered_hexagonal_number(n: int) -> int:
    assert isinstance(n, int), ""invalid inputs""
    assert n > 0, ""invalid inputs""
    return 3 * n * (n - 1) + 1",True,True,True,,pass,pass,3,3,101,101
Mbpp/87,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,merge_dictionaries_three,"def merge_dictionaries_three(dict1, dict2, dict3):
    assert isinstance(dict1, dict), ""invalid inputs""
    assert isinstance(dict2, dict), ""invalid inputs""
    assert isinstance(dict3, dict), ""invalid inputs""
    merged = dict(dict1)
    merged.update(dict2)
    merged.update(dict3)
    return merged",True,True,True,,pass,pass,3,3,108,108
Mbpp/88,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,freq_count,"def freq_count(list1):
    assert isinstance(list1, list), ""invalid inputs""
    freq = {}
    for x in list1:
        freq[x] = freq.get(x, 0) + 1
    return freq",True,True,True,,pass,pass,3,3,103,103
Mbpp/89,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,closest_num,"def closest_num(N):
    assert isinstance(N, int), ""invalid inputs""
    return N - 1 if N > 0 else N + 1",True,False,False,failed_tests,pass,fail,3,3,39,102
Mbpp/9,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,find_Rotations,"def find_Rotations(s: str) -> int:
    assert isinstance(s, str), ""invalid inputs""
    assert len(s) > 0, ""invalid inputs""

    n = len(s)
    lps = [0] * n
    j = 0
    for i in range(1, n):
        while j > 0 and s[i] != s[j]:
            j = lps[j - 1]
        if s[i] == s[j]:
            j += 1
            lps[i] = j

    p = n - lps[-1]
    if p != 0 and n % p == 0:
        return p
    return n",True,True,True,,pass,pass,3,3,101,101
Mbpp/90,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,len_log,"def len_log(list1):
    assert isinstance(list1, list), ""invalid inputs""
    assert len(list1) > 0, ""invalid inputs""
    assert all(isinstance(item, str) for item in list1), ""invalid inputs""
    return max(len(word) for word in list1)",True,True,True,,pass,pass,3,3,103,103
Mbpp/91,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,find_substring,"def find_substring(str1, sub_str):
    assert isinstance(str1, list), ""invalid inputs""
    assert all(isinstance(item, str) for item in str1), ""invalid inputs""
    assert isinstance(sub_str, str), ""invalid inputs""
    return any(sub_str in s for s in str1)",True,True,True,,pass,pass,3,3,102,102
Mbpp/92,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,is_undulating,"def is_undulating(n: int) -> bool:
    assert isinstance(n, int), ""invalid inputs""
    assert n >= 0, ""invalid inputs""
    s = str(n)
    if len(s) < 3:
        return False
    a, b = s[0], s[1]
    if a == b:
        return False
    for i, ch in enumerate(s):
        if ch != (a if i % 2 == 0 else b):
            return False
    return True",True,False,False,failed_tests,pass,fail,3,3,32,101
Mbpp/93,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,power,"def power(a, b):
    assert isinstance(a, (int, float)), ""invalid inputs""
    assert isinstance(b, int), ""invalid inputs""

    if b == 0:
        return 1
    if b < 0:
        if a == 0:
            raise ZeroDivisionError(""0 cannot be raised to a negative power"")
        return 1 / power(a, -b)

    result = 1
    base = a
    exp = b
    while exp > 0:
        if exp & 1:
            result *= base
        base *= base
        exp >>= 1
    return result",True,True,True,,pass,pass,3,3,110,110
Mbpp/94,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,index_minimum,"def index_minimum(test_list):
    assert isinstance(test_list, list) and len(test_list) > 0, ""invalid inputs""
    assert all(isinstance(item, tuple) and len(item) >= 2 for item in test_list), ""invalid inputs""
    assert all(isinstance(item[1], (int, float)) for item in test_list), ""invalid inputs""

    return min(test_list, key=lambda x: x[1])[0]",True,True,True,,pass,pass,3,3,106,106
Mbpp/95,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,Find_Min_Length,"def Find_Min_Length(lst):
    assert isinstance(lst, list), ""invalid inputs""
    assert len(lst) > 0, ""invalid inputs""
    assert all(isinstance(item, list) for item in lst), ""invalid inputs""
    return min(len(item) for item in lst)",True,True,True,,pass,pass,3,3,105,105
Mbpp/96,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,divisor,"def divisor(n: int) -> int:
    assert isinstance(n, int), ""invalid inputs""
    assert n > 0, ""invalid inputs""

    count = 1
    x = n
    p = 2
    while p * p <= x:
        if x % p == 0:
            exp = 0
            while x % p == 0:
                x //= p
                exp += 1
            count *= (exp + 1)
        p = 3 if p == 2 else p + 2
    if x > 1:
        count *= 2
    return count",True,True,True,,pass,pass,3,3,101,101
Mbpp/97,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,frequency_lists,"def frequency_lists(list1):
    def is_hashable(obj):
        try:
            hash(obj)
            return True
        except TypeError:
            return False

    assert isinstance(list1, list), ""invalid inputs""
    assert len(list1) > 0, ""invalid inputs""
    assert all(isinstance(item, list) for item in list1), ""invalid inputs""
    assert all(is_hashable(item) for sublist in list1 for item in sublist), ""invalid inputs""

    freq = {}
    for sublist in list1:
        for item in sublist:
            freq[item] = freq.get(item, 0) + 1
    return freq",True,True,True,,pass,pass,3,3,103,103
Mbpp/98,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,multiply_num,"import math

def multiply_num(numbers):
    assert isinstance(numbers, (tuple, list)), ""invalid inputs""
    assert len(numbers) > 0, ""invalid inputs""
    assert all(isinstance(item, (int, float)) for item in numbers), ""invalid inputs""
    product = 1.0
    for x in numbers:
        product *= x
    return product / len(numbers)",True,True,True,,pass,pass,3,3,110,110
Mbpp/99,m1_chatgpt,ChatGPT,ChatGPT 5.2,5.2,mbpp_plus,fc,1,decimal_to_binary,"def decimal_to_binary(n: int) -> str:
    assert isinstance(n, int), ""invalid inputs""
    if n == 0:
        return ""0""
    sign = """"
    if n < 0:
        sign = ""-""
        n = -n
    return sign + bin(n)[2:]",True,True,True,,pass,pass,3,3,104,104
