sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,entry_point,prompt_len,n_generations,source_path,candidate_hits,first_hit,any_hit,n_candidates,first_code,first_compiled_ok,first_tests_passed,first_error_type
HumanEval/142,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,sum_squares,609,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def sum_squares(lst):
    total = 0
    for i, x in enumerate(lst):
        if i % 3 == 0:
            total += x ** 2
        elif i % 4 == 0:
            total += x ** 3
        else:
            total += x
    return total",True,True,
HumanEval/143,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,words_in_sentence,636,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def words_in_sentence(sentence):
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True

    words = sentence.split()
    prime_length_words = [word for word in words if is_prime(len(word))]
    return ' '.join(prime_length_words)",True,True,
HumanEval/144,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,simplify,586,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def simplify(x, n):
    def parse_fraction(fraction):
        numerator, denominator = map(int, fraction.split('/'))
        return numerator, denominator

    num_x, den_x = parse_fraction(x)
    num_n, den_n = parse_fraction(n)

    product_numerator = num_x * num_n
    product_denominator = den_x * den_n

    return product_numerator % product_denominator == 0",True,True,
HumanEval/145,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,order_by_points,414,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def order_by_points(nums):
    def digit_sum(n):
        return sum(int(digit) for digit in str(abs(n)))
    
    return sorted(nums, key=lambda x: (digit_sum(x), nums.index(x)))",True,False,failed_tests
HumanEval/146,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,specialFilter,360,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def specialFilter(nums):
    def is_odd_digit(digit):
        return digit in {'1', '3', '5', '7', '9'}
    
    count = 0
    for num in nums:
        if num > 10:
            num_str = str(abs(num))
            if is_odd_digit(num_str[0]) and is_odd_digit(num_str[-1]):
                count += 1
    return count",True,True,
HumanEval/147,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,get_max_triples,476,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def get_max_triples(n):
    a = [i * i - i + 1 for i in range(1, n + 1)]
    count_mod = [0, 0, 0]
    
    for num in a:
        count_mod[num % 3] += 1
    
    total_triples = 0
    
    # Case 1: All three numbers have the same remainder when divided by 3
    for mod in range(3):
        if count_mod[mod] >= 3:
            total_triples += (count_mod[mod] * (count_mod[mod] - 1) * (count_mod[mod] - 2)) // 6
    
    # Case 2: All three numbers have different remainders when divided by 3
    total_triples += count_mod[0] * count_mod[1] * count_mod[2]
    
    return total_triples",True,True,
HumanEval/148,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,bf,775,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    
    if planet1 not in planets or planet2 not in planets:
        return ()
    
    index1 = planets.index(planet1)
    index2 = planets.index(planet2)
    
    if index1 < index2:
        return tuple(planets[index1 + 1:index2])
    else:
        return tuple(planets[index2 + 1:index1])",True,True,
HumanEval/149,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,sorted_list_sum,776,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def sorted_list_sum(lst):
    # Filter out strings with odd lengths
    filtered_lst = [s for s in lst if len(s) % 2 == 0]
    
    # Sort the list by length and then alphabetically
    sorted_lst = sorted(filtered_lst, key=lambda x: (len(x), x))
    
    return sorted_lst",True,True,
HumanEval/15,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,string_sequence,219,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def string_sequence(n: int) -> str:
    """""" Return a string containing space-delimited numbers starting from 0 upto n inclusive.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
    return ' '.join(map(str, range(n + 1)))",True,False,failed_tests
HumanEval/150,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,x_or_y,243,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def x_or_y(n, x, y):
    if n <= 1:
        return y
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return y
    return x",True,True,
HumanEval/151,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,double_the_difference,435,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def double_the_difference(lst):
    '''
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
    '''
    
    return sum(x**2 for x in lst if isinstance(x, int) and x > 0 and x % 2 != 0)",True,True,
HumanEval/152,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,compare,794,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def compare(game, guess):
    return [abs(a - b) for a, b in zip(game, guess)]",True,True,
HumanEval/153,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,Strongest_Extension,1053,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def Strongest_Extension(class_name, extensions):
    max_strength = float('-inf')
    strongest_extension = """"
    
    for extension in extensions:
        cap_count = sum(1 for c in extension if c.isupper())
        sm_count = sum(1 for c in extension if c.islower())
        strength = cap_count - sm_count
        
        if strength > max_strength:
            max_strength = strength
            strongest_extension = extension
    
    return f""{class_name}.{strongest_extension}""",True,True,
HumanEval/154,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,cycpattern_check,441,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def cycpattern_check(a, b):
    if len(b) > len(a):
        return False
    
    for i in range(len(b)):
        rotated_b = b[i:] + b[:i]
        if rotated_b in a:
            return True
    
    return False",True,False,failed_tests
HumanEval/155,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,even_odd_count,224,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def even_odd_count(num):
    """"""Given an integer. return a tuple that has the number of even and odd digits respectively.

     Example:
        even_odd_count(-12) ==> (1, 1)
        even_odd_count(123) ==> (1, 2)
    """"""
    num_str = str(abs(num))
    even_count = sum(1 for digit in num_str if int(digit) % 2 == 0)
    odd_count = sum(1 for digit in num_str if int(digit) % 2 != 0)
    return (even_count, odd_count)",True,True,
HumanEval/156,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,int_to_mini_roman,332,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def int_to_mini_roman(number):
    """"""
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.
    Restrictions: 1 <= num <= 1000

    Examples:
    >>> int_to_mini_roman(19) == 'xix'
    >>> int_to_mini_roman(152) == 'clii'
    >>> int_to_mini_roman(426) == 'cdxxvi'
    """"""
    val = [
        1000, 900, 500, 400,
        100, 90, 50, 40,
        10, 9, 5, 4,
        1
    ]
    syms = [
        ""m"", ""cm"", ""d"", ""cd"",
        ""c"", ""xc"", ""l"", ""xl"",
        ""x"", ""ix"", ""v"", ""iv"",
        ""i""
    ]
    roman_numeral = """"
    i = 0
    while number > 0:
        for _ in range(number // val[i]):
            roman_numeral += syms[i]
            number -= val[i]
        i += 1
    return roman_numeral",True,True,
HumanEval/157,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,right_angle_triangle,383,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def right_angle_triangle(a, b, c):
    sides = sorted([a, b, c])
    return abs(sides[2]**2 - (sides[0]**2 + sides[1]**2)) < 1e-9",True,True,
HumanEval/158,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,find_max,465,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def find_max(words):
    def unique_char_count(word):
        return len(set(word))
    
    max_word = """"
    max_unique_chars = 0
    
    for word in words:
        unique_count = unique_char_count(word)
        if (unique_count > max_unique_chars) or (unique_count == max_unique_chars and word < max_word):
            max_word = word
            max_unique_chars = unique_count
    
    return max_word",True,True,
HumanEval/159,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,eat,987,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def eat(number, need, remaining):
    if need <= remaining:
        total_eaten = number + need
        carrots_left = remaining - need
    else:
        total_eaten = number + remaining
        carrots_left = 0
    
    return [total_eaten, carrots_left]",True,True,
HumanEval/16,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,count_distinct_characters,262,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def count_distinct_characters(string: str) -> int:
    """""" Given a string, find out how many distinct characters (regardless of case) does it consist of
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""
    return len(set(string.lower()))",True,True,
HumanEval/160,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,do_algebra,812,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def do_algebra(operator, operand):
    expression = str(operand[0])
    for i in range(len(operator)):
        expression += f"" {operator[i]} {operand[i + 1]}""
    
    return eval(expression)",True,True,
HumanEval/161,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,solve,367,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def solve(s):
    if any(c.isalpha() for c in s):
        return ''.join(c.swapcase() if c.isalpha() else c for c in s)
    else:
        return s[::-1]",True,True,
HumanEval/162,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,string_to_md5,231,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"import hashlib

def string_to_md5(text):
    """"""
    Given a string 'text', return its md5 hash equivalent string.
    If 'text' is an empty string, return None.

    >>> string_to_md5('Hello world') == '3e25960a79dbc69b674cd4ec67a72c62'
    """"""
    if text == '':
        return None
    md5_hash = hashlib.md5(text.encode()).hexdigest()
    return md5_hash",True,True,
HumanEval/163,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,generate_integers,293,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[false],False,False,1,"def generate_integers(a, b):
    """"""
    Given two positive integers a and b, return the even digits between a
    and b, in ascending order.

    For example:
    generate_integers(2, 8) => [2, 4, 6, 8]
    generate_integers(8, 2) => [2, 4, 6, 8]
    generate_integers(10, 14) => []
    """"""
    # Ensure a is less than or equal to b
    if a > b:
        a, b = b, a

    # Generate the list of even digits between a and b
    even_digits = [i for i in range(a, b + 1) if i % 2 == 0]

    return even_digits",True,False,failed_tests
HumanEval/17,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,parse_music,533,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" Input to this function is a string representing musical notes in a special ASCII format.
    Your task is to parse this string and return list of integers corresponding to how many beats does each
    not last.

    Here is a legend:
    'o' - whole note, lasts four beats
    'o|' - half note, lasts two beats
    '.|' - quater note, lasts one beat

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""
    note_map = {
        'o': 4,
        'o|': 2,
        '.|': 1
    }
    
    return [note_map[note] for note in music_string.split()]",True,True,
HumanEval/18,m2_qwen2_5_coder_14b,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,14B Instruct,humaneval_plus,fc,how_many_times,295,1,/home/count/code/vkr/results/code/raw/Qwen2.5-Coder-14B_humaneval_plus_fc_20260408_013701.jsonl,[true],True,True,1,"def how_many_times(string: str, substring: str) -> int:
    """""" Find how many times a given substring can be found in the original string. Count overlaping cases.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
    count = start = 0
    while True:
        start = string.find(substring, start)
        if start == -1: break
        count += 1
        start += 1
    return count",True,True,
